,norigins,nretweets,nquotes,nreplies,ntotal
7879,1,0,0,0,1
7880,0,1,0,0,1
7881,0,1,0,0,1
7882,0,1,0,0,1
7883,0,1,0,0,1
7884,0,1,0,0,1
7885,0,1,0,0,1
7886,0,1,0,0,1
7887,0,1,0,0,1
7888,0,1,0,0,1
7889,0,1,0,0,1
7890,0,1,0,0,1
7891,0,1,0,0,1
7892,1,0,0,0,1
7893,0,1,0,0,1
7894,1,0,0,0,1
7895,0,1,0,0,1
7896,0,1,0,0,1
7897,1,0,0,0,1
7898,0,1,0,0,1
7899,0,1,0,0,1
7900,0,1,0,0,1
7901,1,0,0,0,1
7902,1,0,0,0,1
7903,1,0,0,0,1
7904,0,1,0,0,1
7905,0,1,0,0,1
7906,0,1,0,0,1
7907,0,1,0,0,1
7908,1,0,0,0,1
7909,0,1,0,0,1
7910,0,1,0,0,1
7911,0,1,0,0,1
7912,0,1,0,0,1
7913,0,1,0,0,1
7914,0,1,0,0,1
7915,0,1,0,0,1
7916,0,1,0,0,1
7917,0,1,0,0,1
7918,0,1,0,0,1
7919,0,1,0,0,1
7920,0,1,0,0,1
7921,0,1,0,0,1
7922,0,1,0,0,1
7923,0,1,0,0,1
7924,1,0,0,0,1
7925,0,1,0,0,1
7926,0,1,0,0,1
7927,0,1,0,0,1
7928,0,1,0,0,1
7929,0,1,0,0,1
7930,1,0,0,0,1
7931,0,1,0,0,1
7932,0,1,0,0,1
7933,0,1,0,0,1
7934,0,1,0,0,1
7935,0,1,0,0,1
7936,0,1,0,0,1
7937,0,1,0,0,1
7938,1,0,0,0,1
7939,1,0,0,0,1
7940,0,1,0,0,1
7941,0,1,0,0,1
7942,0,1,0,0,1
7943,0,1,0,0,1
7944,1,0,0,0,1
7945,0,1,0,0,1
7946,0,1,0,0,1
7947,0,1,0,0,1
7948,0,1,0,0,1
7949,0,1,0,0,1
7950,0,1,0,0,1
7951,0,1,0,0,1
7952,0,1,0,0,1
7953,0,1,0,0,1
7954,0,1,0,0,1
7955,0,0,0,1,1
7956,0,1,0,0,1
7957,0,1,0,0,1
7958,0,1,0,0,1
7959,1,0,0,0,1
7960,0,1,0,0,1
7961,0,1,0,0,1
7962,0,1,0,0,1
7963,1,0,0,0,1
7964,0,1,0,0,1
7965,0,1,0,0,1
7966,0,1,0,0,1
7967,0,1,0,0,1
7968,1,0,0,0,1
7969,0,1,0,0,1
7970,0,1,0,0,1
7971,0,1,0,0,1
7972,0,1,0,0,1
7973,1,0,0,0,1
7974,0,0,0,1,1
7975,1,0,0,0,1
7976,1,0,0,0,1
7977,0,0,0,1,1
7978,0,1,0,0,1
7979,0,1,0,0,1
7980,0,1,0,0,1
7981,0,1,0,0,1
7982,0,1,0,0,1
7983,0,1,0,0,1
7984,0,1,0,0,1
7985,1,0,0,0,1
7986,0,0,1,0,1
7987,0,1,0,0,1
7988,1,0,0,0,1
7989,1,0,0,0,1
7990,0,1,0,0,1
7991,0,1,0,0,1
7992,0,1,0,0,1
7993,0,1,0,0,1
7994,0,1,0,0,1
7995,0,1,0,0,1
7996,0,1,0,0,1
7997,0,1,0,0,1
7998,0,1,0,0,1
7999,0,1,0,0,1
8000,0,1,0,0,1
8001,1,0,0,0,1
8002,0,1,0,0,1
8003,1,0,0,0,1
8004,0,1,0,0,1
8005,1,0,0,0,1
8006,0,1,0,0,1
8007,0,1,0,0,1
8008,1,0,0,0,1
8009,0,1,0,0,1
8010,0,1,0,0,1
8011,0,1,0,0,1
8012,0,1,0,0,1
8013,0,1,0,0,1
8014,0,1,0,0,1
8015,0,1,0,0,1
8016,1,0,0,0,1
8017,1,0,0,0,1
8018,1,0,0,0,1
8019,0,1,0,0,1
8020,0,1,0,0,1
8021,0,1,0,0,1
8022,0,1,0,0,1
8023,0,1,0,0,1
8024,0,1,0,0,1
8025,0,1,0,0,1
8026,0,1,0,0,1
8027,0,1,0,0,1
8028,0,1,0,0,1
8029,0,1,0,0,1
8030,0,1,0,0,1
8031,0,1,0,0,1
8032,0,1,0,0,1
8033,1,0,0,0,1
8034,0,1,0,0,1
8035,0,1,0,0,1
8036,0,1,0,0,1
8037,0,0,0,1,1
8038,1,0,0,0,1
8039,1,0,0,0,1
8040,0,1,0,0,1
8041,0,1,0,0,1
8042,0,1,0,0,1
8043,0,1,0,0,1
8044,0,1,0,0,1
8045,1,0,0,0,1
8046,0,1,0,0,1
8047,0,1,0,0,1
8048,0,1,0,0,1
8049,0,1,0,0,1
8050,1,0,0,0,1
8051,0,1,0,0,1
8052,0,1,0,0,1
8053,0,1,0,0,1
8054,0,1,0,0,1
8055,0,1,0,0,1
8056,0,1,0,0,1
8057,0,1,0,0,1
8058,0,1,0,0,1
8059,0,1,0,0,1
8060,0,1,0,0,1
8061,0,1,0,0,1
8062,0,1,0,0,1
8063,1,0,0,0,1
8064,0,1,0,0,1
8065,0,0,0,1,1
8066,0,1,0,0,1
8067,0,1,0,0,1
8068,1,0,0,0,1
8069,0,1,0,0,1
8070,0,1,0,0,1
8071,1,0,0,0,1
8072,0,0,0,1,1
8073,1,0,0,0,1
8074,0,1,0,0,1
8075,0,1,0,0,1
8076,0,1,0,0,1
8077,0,1,0,0,1
8078,1,0,0,0,1
8079,1,0,0,0,1
8080,0,1,0,0,1
8081,0,1,0,0,1
8082,0,1,0,0,1
8083,1,0,0,0,1
8084,0,1,0,0,1
8085,0,1,0,0,1
8086,0,1,0,0,1
8087,0,1,0,0,1
8088,0,1,0,0,1
8089,0,1,0,0,1
8090,1,0,0,0,1
8091,0,1,0,0,1
8092,0,0,0,1,1
8093,0,1,0,0,1
8094,1,0,0,0,1
8095,0,1,0,0,1
8096,1,0,0,0,1
8097,0,1,0,0,1
8098,0,1,0,0,1
8099,0,1,0,0,1
8100,0,1,0,0,1
8101,0,1,0,0,1
8102,0,1,0,0,1
8103,0,1,0,0,1
8104,0,0,0,1,1
8105,1,0,0,0,1
8106,0,1,0,0,1
8107,0,1,0,0,1
8108,0,1,0,0,1
8109,1,0,0,0,1
8110,0,1,0,0,1
8111,0,1,0,0,1
8112,0,1,0,0,1
8113,0,1,0,0,1
8114,1,0,0,0,1
8115,0,1,0,0,1
8116,0,1,0,0,1
8117,0,1,0,0,1
8118,0,1,0,0,1
8119,0,1,0,0,1
8120,0,1,0,0,1
8121,0,1,0,0,1
8122,0,1,0,0,1
8123,0,1,0,0,1
8124,1,0,0,0,1
8125,1,0,0,0,1
8126,0,1,0,0,1
8127,0,1,0,0,1
8128,0,1,0,0,1
8129,1,0,0,0,1
8130,0,1,0,0,1
8131,0,1,0,0,1
8132,0,1,0,0,1
8133,1,0,0,0,1
8134,0,1,0,0,1
8135,0,1,0,0,1
8136,0,1,0,0,1
8137,0,1,0,0,1
8138,0,1,0,0,1
8139,0,1,0,0,1
8140,0,1,0,0,1
8141,1,0,0,0,1
8142,0,1,0,0,1
8143,0,1,0,0,1
8144,1,0,0,0,1
8145,0,1,0,0,1
8146,0,1,0,0,1
8147,0,1,0,0,1
8148,0,1,0,0,1
8149,1,0,0,0,1
8150,1,0,0,0,1
8151,0,1,0,0,1
8152,0,1,0,0,1
8153,0,1,0,0,1
8154,1,0,0,0,1
8155,0,1,0,0,1
8156,0,1,0,0,1
8157,0,1,0,0,1
8158,0,1,0,0,1
8159,1,0,0,0,1
8160,0,1,0,0,1
8161,0,1,0,0,1
8162,0,1,0,0,1
8163,1,0,0,0,1
8164,0,1,0,0,1
8165,1,0,0,0,1
8166,0,1,0,0,1
8167,0,1,0,0,1
8168,0,0,0,1,1
8169,0,1,0,0,1
8170,0,1,0,0,1
8171,0,1,0,0,1
8172,0,1,0,0,1
8173,0,1,0,0,1
8174,0,1,0,0,1
8175,0,1,0,0,1
8176,1,0,0,0,1
8177,0,1,0,0,1
8178,0,1,0,0,1
8179,0,1,0,0,1
8180,1,0,0,0,1
8181,0,0,0,1,1
8182,0,1,0,0,1
8183,0,1,0,0,1
8184,0,1,0,0,1
8185,0,1,0,0,1
8186,0,1,0,0,1
8187,0,1,0,0,1
8188,0,1,0,0,1
8189,0,1,0,0,1
8190,1,0,0,0,1
8191,0,1,0,0,1
8192,0,1,0,0,1
8193,0,1,0,0,1
8194,0,1,0,0,1
8195,0,1,0,0,1
8196,1,0,0,0,1
8197,0,1,0,0,1
8198,0,1,0,0,1
8199,0,1,0,0,1
8200,0,1,0,0,1
8201,0,1,0,0,1
8202,0,1,0,0,1
8203,0,1,0,0,1
8204,0,1,0,0,1
8205,0,1,0,0,1
8206,0,1,0,0,1
8207,0,1,0,0,1
8208,0,1,0,0,1
8209,0,1,0,0,1
8210,0,1,0,0,1
8211,1,0,0,0,1
8212,0,1,0,0,1
8213,0,1,0,0,1
8214,0,1,0,0,1
8215,1,0,0,0,1
8216,0,1,0,0,1
8217,1,0,0,0,1
8218,0,0,0,1,1
8219,0,1,0,0,1
8220,0,1,0,0,1
8221,0,1,0,0,1
8222,0,0,0,1,1
8223,0,1,0,0,1
8224,0,1,0,0,1
8225,0,1,0,0,1
8226,0,1,0,0,1
8227,0,1,0,0,1
8228,0,1,0,0,1
8229,0,1,0,0,1
8230,1,0,0,0,1
8231,0,1,0,0,1
8232,0,1,0,0,1
8233,0,1,0,0,1
8234,0,1,0,0,1
8235,0,0,0,1,1
8236,0,1,0,0,1
8237,0,1,0,0,1
8238,0,1,0,0,1
8239,0,1,0,0,1
8240,0,1,0,0,1
8241,0,1,0,0,1
8242,0,1,0,0,1
8243,0,0,0,1,1
8244,1,0,0,0,1
8245,0,1,0,0,1
8246,0,1,0,0,1
8247,0,1,0,0,1
8248,1,0,0,0,1
8249,0,1,0,0,1
8250,0,1,0,0,1
8251,0,1,0,0,1
8252,0,1,0,0,1
8253,1,0,0,0,1
8254,0,1,0,0,1
8255,0,1,0,0,1
8256,0,1,0,0,1
8257,0,1,0,0,1
8258,1,0,0,0,1
8259,0,1,0,0,1
8260,0,1,0,0,1
8261,1,0,0,0,1
8262,1,0,0,0,1
8263,1,0,0,0,1
8264,0,1,0,0,1
8265,1,0,0,0,1
8266,0,1,0,0,1
8267,0,1,0,0,1
8268,0,1,0,0,1
8269,1,0,0,0,1
8270,1,0,0,0,1
8271,1,0,0,0,1
8272,1,0,0,0,1
8273,0,1,0,0,1
8274,0,1,0,0,1
8275,0,1,0,0,1
8276,0,1,0,0,1
8277,1,0,0,0,1
8278,0,1,0,0,1
8279,0,1,0,0,1
8280,0,1,0,0,1
8281,0,1,0,0,1
8282,0,1,0,0,1
8283,1,0,0,0,1
8284,0,1,0,0,1
8285,0,1,0,0,1
8286,1,0,0,0,1
8287,1,0,0,0,1
8288,0,1,0,0,1
8289,0,1,0,0,1
8290,0,1,0,0,1
8291,0,1,0,0,1
8292,1,0,0,0,1
8293,0,0,1,0,1
8294,1,0,0,0,1
8295,0,0,1,0,1
8296,0,1,0,0,1
8297,0,1,0,0,1
8298,0,1,0,0,1
8299,1,0,0,0,1
8300,0,1,0,0,1
8301,0,1,0,0,1
8302,1,0,0,0,1
8303,0,1,0,0,1
8304,1,0,0,0,1
8305,0,1,0,0,1
8306,1,0,0,0,1
8307,0,1,0,0,1
8308,0,1,0,0,1
8309,0,1,0,0,1
8310,0,1,0,0,1
8311,0,1,0,0,1
8312,0,1,0,0,1
8313,0,1,0,0,1
8314,0,1,0,0,1
8315,0,1,0,0,1
8316,1,0,0,0,1
8317,1,0,0,0,1
8318,0,1,0,0,1
8319,0,1,0,0,1
8320,0,1,0,0,1
8321,0,1,0,0,1
8322,0,1,0,0,1
8323,1,0,0,0,1
8324,1,0,0,0,1
8325,0,1,0,0,1
8326,0,1,0,0,1
8327,0,1,0,0,1
8328,0,1,0,0,1
8329,0,1,0,0,1
8330,1,0,0,0,1
8331,0,1,0,0,1
8332,0,1,0,0,1
8333,0,1,0,0,1
8334,0,1,0,0,1
8335,0,1,0,0,1
8336,0,1,0,0,1
8337,0,1,0,0,1
8338,0,1,0,0,1
8339,0,1,0,0,1
8340,0,1,0,0,1
8341,0,1,0,0,1
8342,0,1,0,0,1
8343,0,1,0,0,1
8344,0,1,0,0,1
8345,1,0,0,0,1
8346,0,1,0,0,1
8347,0,1,0,0,1
8348,1,0,0,0,1
8349,0,1,0,0,1
8350,1,0,0,0,1
8351,0,1,0,0,1
8352,0,1,0,0,1
8353,0,1,0,0,1
8354,0,1,0,0,1
8355,0,1,0,0,1
8356,0,1,0,0,1
8357,0,1,0,0,1
8358,1,0,0,0,1
8359,0,1,0,0,1
8360,0,1,0,0,1
8361,0,1,0,0,1
8362,0,1,0,0,1
8363,0,1,0,0,1
8364,0,1,0,0,1
8365,0,1,0,0,1
8366,1,0,0,0,1
8367,0,1,0,0,1
8368,0,1,0,0,1
8369,0,1,0,0,1
8370,0,1,0,0,1
8371,0,1,0,0,1
8372,0,1,0,0,1
8373,0,1,0,0,1
8374,1,0,0,0,1
8375,0,1,0,0,1
8376,0,1,0,0,1
8377,0,1,0,0,1
8378,0,1,0,0,1
8379,0,1,0,0,1
8380,0,1,0,0,1
8381,0,1,0,0,1
8382,0,1,0,0,1
8383,0,1,0,0,1
8384,1,0,0,0,1
8385,0,1,0,0,1
8386,0,1,0,0,1
8387,0,1,0,0,1
8388,1,0,0,0,1
8389,1,0,0,0,1
8390,0,1,0,0,1
8391,0,1,0,0,1
8392,0,1,0,0,1
8393,0,1,0,0,1
8394,0,1,0,0,1
8395,0,1,0,0,1
8396,0,1,0,0,1
8397,0,1,0,0,1
8398,0,1,0,0,1
8399,0,1,0,0,1
8400,0,1,0,0,1
8401,1,0,0,0,1
8402,0,1,0,0,1
8403,0,1,0,0,1
8404,0,1,0,0,1
8405,0,1,0,0,1
8406,0,1,0,0,1
8407,0,1,0,0,1
8408,1,0,0,0,1
8409,1,0,0,0,1
8410,0,1,0,0,1
8411,0,1,0,0,1
8412,1,0,0,0,1
8413,0,1,0,0,1
8414,1,0,0,0,1
8415,0,1,0,0,1
8416,0,1,0,0,1
8417,0,1,0,0,1
8418,1,0,0,0,1
8419,0,1,0,0,1
8420,0,1,0,0,1
8421,0,0,0,1,1
8422,0,1,0,0,1
8423,0,1,0,0,1
8424,0,1,0,0,1
8425,0,1,0,0,1
8426,0,1,0,0,1
8427,0,1,0,0,1
8428,0,1,0,0,1
8429,0,0,0,1,1
8430,0,1,0,0,1
8431,0,1,0,0,1
8432,0,1,0,0,1
8433,1,0,0,0,1
8434,1,0,0,0,1
8435,0,1,0,0,1
8436,0,1,0,0,1
8437,1,0,0,0,1
8438,0,1,0,0,1
8439,0,1,0,0,1
8440,0,0,0,1,1
8441,1,0,0,0,1
8442,0,1,0,0,1
8443,1,0,0,0,1
8444,0,1,0,0,1
8445,0,1,0,0,1
8446,0,1,0,0,1
8447,0,1,0,0,1
8448,1,0,0,0,1
8449,1,0,0,0,1
8450,0,1,0,0,1
8451,0,1,0,0,1
8452,0,1,0,0,1
8453,0,1,0,0,1
8454,1,0,0,0,1
8455,0,1,0,0,1
8456,0,1,0,0,1
8457,0,1,0,0,1
8458,0,1,0,0,1
8459,0,1,0,0,1
8460,0,1,0,0,1
8461,1,0,0,0,1
8462,0,1,0,0,1
8463,0,1,0,0,1
8464,0,0,1,0,1
8465,0,1,0,0,1
8466,0,1,0,0,1
8467,0,1,0,0,1
8468,0,1,0,0,1
8469,0,1,0,0,1
8470,0,1,0,0,1
8471,0,0,0,1,1
8472,0,1,0,0,1
8473,0,1,0,0,1
8474,0,1,0,0,1
8475,1,0,0,0,1
8476,1,0,0,0,1
8477,1,0,0,0,1
8478,0,1,0,0,1
8479,0,1,0,0,1
8480,1,0,0,0,1
8481,0,1,0,0,1
8482,0,1,0,0,1
8483,0,1,0,0,1
8484,0,1,0,0,1
8485,0,1,0,0,1
8486,0,1,0,0,1
8487,0,1,0,0,1
8488,0,1,0,0,1
8489,1,0,0,0,1
8490,0,1,0,0,1
8491,0,1,0,0,1
8492,0,1,0,0,1
8493,0,1,0,0,1
8494,0,1,0,0,1
8495,1,0,0,0,1
8496,1,0,0,0,1
8497,1,0,0,0,1
8498,0,1,0,0,1
8499,0,1,0,0,1
8500,0,1,0,0,1
8501,0,1,0,0,1
8502,0,1,0,0,1
8503,0,1,0,0,1
8504,0,1,0,0,1
8505,0,1,0,0,1
8506,0,1,0,0,1
8507,0,1,0,0,1
8508,1,0,0,0,1
8509,0,1,0,0,1
8510,0,1,0,0,1
8511,0,1,0,0,1
8512,1,0,0,0,1
8513,0,1,0,0,1
8514,0,1,0,0,1
8515,0,1,0,0,1
8516,1,0,0,0,1
8517,0,1,0,0,1
8518,0,1,0,0,1
8519,0,1,0,0,1
8520,0,1,0,0,1
8521,1,0,0,0,1
8522,0,1,0,0,1
8523,1,0,0,0,1
8524,0,1,0,0,1
8525,0,1,0,0,1
8526,1,0,0,0,1
8527,1,0,0,0,1
8528,0,1,0,0,1
8529,0,1,0,0,1
8530,0,1,0,0,1
8531,0,1,0,0,1
8532,0,1,0,0,1
8533,0,1,0,0,1
8534,0,1,0,0,1
8535,0,1,0,0,1
8536,0,1,0,0,1
8537,0,1,0,0,1
8538,0,1,0,0,1
8539,0,1,0,0,1
8540,0,1,0,0,1
8541,0,1,0,0,1
8542,0,1,0,0,1
8543,0,0,0,1,1
8544,0,1,0,0,1
8545,0,1,0,0,1
8546,1,0,0,0,1
8547,0,0,0,1,1
8548,0,1,0,0,1
8549,1,0,0,0,1
8550,0,1,0,0,1
8551,0,1,0,0,1
8552,0,1,0,0,1
8553,0,1,0,0,1
8554,0,1,0,0,1
8555,1,0,0,0,1
8556,0,1,0,0,1
8557,1,0,0,0,1
8558,1,0,0,0,1
8559,0,1,0,0,1
8560,0,1,0,0,1
8561,0,1,0,0,1
8562,0,1,0,0,1
8563,1,0,0,0,1
8564,0,1,0,0,1
8565,1,0,0,0,1
8566,1,0,0,0,1
8567,0,0,0,1,1
8568,0,1,0,0,1
8569,0,1,0,0,1
8570,0,1,0,0,1
8571,0,1,0,0,1
8572,0,1,0,0,1
8573,0,1,0,0,1
8574,0,1,0,0,1
8575,0,1,0,0,1
8576,0,1,0,0,1
8577,0,1,0,0,1
8578,0,1,0,0,1
8579,0,1,0,0,1
8580,0,1,0,0,1
8581,0,1,0,0,1
8582,0,1,0,0,1
8583,1,0,0,0,1
8584,0,1,0,0,1
8585,0,1,0,0,1
8586,1,0,0,0,1
8587,0,1,0,0,1
8588,0,1,0,0,1
8589,1,0,0,0,1
8590,1,0,0,0,1
8591,0,1,0,0,1
8592,0,1,0,0,1
8593,0,1,0,0,1
8594,0,1,0,0,1
8595,0,1,0,0,1
8596,0,1,0,0,1
8597,0,1,0,0,1
8598,0,1,0,0,1
8599,0,1,0,0,1
8600,0,1,0,0,1
8601,0,1,0,0,1
8602,0,1,0,0,1
8603,0,1,0,0,1
8604,0,1,0,0,1
8605,0,1,0,0,1
8606,1,0,0,0,1
8607,1,0,0,0,1
8608,1,0,0,0,1
8609,0,1,0,0,1
8610,1,0,0,0,1
8611,0,1,0,0,1
8612,0,1,0,0,1
8613,0,1,0,0,1
8614,0,1,0,0,1
8615,0,1,0,0,1
8616,0,1,0,0,1
8617,0,1,0,0,1
8618,0,1,0,0,1
8619,0,1,0,0,1
8620,0,1,0,0,1
8621,0,1,0,0,1
8622,0,1,0,0,1
8623,0,1,0,0,1
8624,0,1,0,0,1
8625,0,1,0,0,1
8626,0,1,0,0,1
8627,0,1,0,0,1
8628,1,0,0,0,1
8629,0,1,0,0,1
8630,0,1,0,0,1
8631,0,1,0,0,1
8632,0,1,0,0,1
8633,0,1,0,0,1
8634,0,1,0,0,1
8635,0,1,0,0,1
8636,0,1,0,0,1
8637,0,1,0,0,1
8638,1,0,0,0,1
8639,0,1,0,0,1
8640,0,1,0,0,1
8641,1,0,0,0,1
8642,0,1,0,0,1
8643,0,1,0,0,1
8644,0,0,0,1,1
8645,0,1,0,0,1
8646,0,1,0,0,1
8647,1,0,0,0,1
8648,0,1,0,0,1
8649,0,1,0,0,1
8650,0,1,0,0,1
8651,1,0,0,0,1
8652,0,1,0,0,1
8653,0,1,0,0,1
8654,0,1,0,0,1
8655,0,1,0,0,1
8656,0,1,0,0,1
8657,0,1,0,0,1
8658,0,1,0,0,1
8659,0,1,0,0,1
8660,0,1,0,0,1
8661,0,1,0,0,1
8662,0,1,0,0,1
8663,0,1,0,0,1
8664,0,1,0,0,1
8665,0,1,0,0,1
8666,0,1,0,0,1
8667,0,1,0,0,1
8668,0,1,0,0,1
8669,0,1,0,0,1
8670,1,0,0,0,1
8671,0,1,0,0,1
8672,0,1,0,0,1
8673,0,1,0,0,1
8674,0,1,0,0,1
8675,0,1,0,0,1
8676,0,0,0,1,1
8677,0,1,0,0,1
8678,0,1,0,0,1
8679,0,1,0,0,1
8680,0,1,0,0,1
8681,1,0,0,0,1
8682,0,1,0,0,1
8683,0,1,0,0,1
8684,0,1,0,0,1
8685,0,1,0,0,1
8686,0,1,0,0,1
8687,0,1,0,0,1
8688,0,1,0,0,1
8689,0,1,0,0,1
8690,0,1,0,0,1
8691,0,1,0,0,1
8692,0,1,0,0,1
8693,0,1,0,0,1
8694,0,1,0,0,1
8695,0,1,0,0,1
8696,0,1,0,0,1
8697,0,1,0,0,1
8698,0,1,0,0,1
8699,0,1,0,0,1
8700,0,1,0,0,1
8701,0,1,0,0,1
8702,0,1,0,0,1
8703,0,1,0,0,1
8704,1,0,0,0,1
8705,1,0,0,0,1
8706,0,1,0,0,1
8707,0,1,0,0,1
8708,1,0,0,0,1
8709,0,1,0,0,1
8710,0,1,0,0,1
8711,0,1,0,0,1
8712,0,0,1,0,1
8713,0,1,0,0,1
8714,0,0,0,1,1
8715,0,1,0,0,1
8716,0,1,0,0,1
8717,1,0,0,0,1
8718,0,1,0,0,1
8719,0,1,0,0,1
8720,1,0,0,0,1
8721,0,1,0,0,1
8722,0,1,0,0,1
8723,0,1,0,0,1
8724,0,1,0,0,1
8725,1,0,0,0,1
8726,1,0,0,0,1
8727,0,1,0,0,1
8728,0,1,0,0,1
8729,0,1,0,0,1
8730,1,0,0,0,1
8731,0,1,0,0,1
8732,0,1,0,0,1
8733,0,1,0,0,1
8734,0,1,0,0,1
8735,0,1,0,0,1
8736,0,0,0,1,1
8737,0,1,0,0,1
8738,0,1,0,0,1
8739,0,1,0,0,1
8740,0,1,0,0,1
8741,0,1,0,0,1
8742,0,1,0,0,1
8743,0,1,0,0,1
8744,0,1,0,0,1
8745,0,1,0,0,1
8746,0,1,0,0,1
8747,0,1,0,0,1
8748,0,1,0,0,1
8749,0,1,0,0,1
8750,0,1,0,0,1
8751,0,1,0,0,1
8752,0,1,0,0,1
8753,0,1,0,0,1
8754,0,0,0,1,1
8755,0,1,0,0,1
8756,0,1,0,0,1
8757,0,1,0,0,1
8758,0,1,0,0,1
8759,0,1,0,0,1
8760,0,1,0,0,1
8761,0,1,0,0,1
8762,0,1,0,0,1
8763,0,1,0,0,1
8764,0,1,0,0,1
8765,0,1,0,0,1
8766,0,1,0,0,1
8767,1,0,0,0,1
8768,0,1,0,0,1
8769,0,1,0,0,1
8770,0,1,0,0,1
8771,0,1,0,0,1
8772,0,1,0,0,1
8773,0,1,0,0,1
8774,0,1,0,0,1
8775,0,1,0,0,1
8776,0,1,0,0,1
8777,0,1,0,0,1
8778,0,1,0,0,1
8779,0,1,0,0,1
8780,0,1,0,0,1
8781,0,1,0,0,1
8782,0,0,0,1,1
8783,0,1,0,0,1
8784,0,1,0,0,1
8785,1,0,0,0,1
8786,0,1,0,0,1
8787,0,1,0,0,1
8788,0,1,0,0,1
8789,0,1,0,0,1
8790,0,1,0,0,1
8791,0,1,0,0,1
8792,0,1,0,0,1
8793,0,0,0,1,1
8794,0,1,0,0,1
8795,0,1,0,0,1
8796,0,1,0,0,1
8797,1,0,0,0,1
8798,0,1,0,0,1
8799,0,1,0,0,1
8800,1,0,0,0,1
8801,0,1,0,0,1
8802,0,1,0,0,1
8803,1,0,0,0,1
8804,1,0,0,0,1
8805,0,1,0,0,1
8806,0,1,0,0,1
8807,0,0,1,0,1
8808,0,1,0,0,1
8809,0,1,0,0,1
8810,1,0,0,0,1
8811,0,1,0,0,1
8812,0,1,0,0,1
8813,0,1,0,0,1
8814,0,1,0,0,1
8815,0,1,0,0,1
8816,1,0,0,0,1
8817,0,1,0,0,1
8818,0,1,0,0,1
8819,0,1,0,0,1
8820,0,1,0,0,1
8821,0,1,0,0,1
8822,0,1,0,0,1
8823,0,1,0,0,1
8824,0,1,0,0,1
8825,0,1,0,0,1
8826,0,1,0,0,1
8827,0,1,0,0,1
8828,0,1,0,0,1
8829,0,1,0,0,1
8830,0,1,0,0,1
8831,1,0,0,0,1
8832,1,0,0,0,1
8833,0,1,0,0,1
8834,1,0,0,0,1
8835,1,0,0,0,1
8836,1,0,0,0,1
8837,1,0,0,0,1
8838,0,1,0,0,1
8839,0,1,0,0,1
8840,1,0,0,0,1
8841,0,1,0,0,1
8842,0,1,0,0,1
8843,0,1,0,0,1
8844,0,1,0,0,1
8845,0,1,0,0,1
8846,0,1,0,0,1
8847,1,0,0,0,1
8848,0,1,0,0,1
8849,0,1,0,0,1
8850,0,1,0,0,1
8851,0,1,0,0,1
8852,0,1,0,0,1
8853,0,1,0,0,1
8854,0,1,0,0,1
8855,0,1,0,0,1
8856,0,0,1,0,1
8857,0,1,0,0,1
8858,1,0,0,0,1
8859,0,1,0,0,1
8860,0,1,0,0,1
8861,0,1,0,0,1
8862,1,0,0,0,1
8863,0,1,0,0,1
8864,0,1,0,0,1
8865,0,1,0,0,1
8866,0,1,0,0,1
8867,0,1,0,0,1
8868,0,1,0,0,1
8869,0,1,0,0,1
8870,1,0,0,0,1
8871,0,1,0,0,1
8872,0,1,0,0,1
8873,0,1,0,0,1
8874,0,1,0,0,1
8875,0,1,0,0,1
8876,0,1,0,0,1
8877,0,1,0,0,1
8878,0,1,0,0,1
8879,0,1,0,0,1
8880,0,1,0,0,1
8881,0,1,0,0,1
8882,0,1,0,0,1
8883,0,1,0,0,1
8884,1,0,0,0,1
8885,0,1,0,0,1
8886,0,1,0,0,1
8887,0,1,0,0,1
8888,0,1,0,0,1
8889,0,1,0,0,1
8890,0,1,0,0,1
8891,0,1,0,0,1
8892,0,1,0,0,1
8893,0,1,0,0,1
8894,0,1,0,0,1
8895,0,1,0,0,1
8896,1,0,0,0,1
8897,0,1,0,0,1
8898,0,1,0,0,1
8899,0,0,0,1,1
8900,0,1,0,0,1
8901,1,0,0,0,1
8902,0,0,1,0,1
8903,0,1,0,0,1
8904,1,0,0,0,1
8905,0,1,0,0,1
8906,0,1,0,0,1
8907,0,1,0,0,1
8908,0,1,0,0,1
8909,0,1,0,0,1
8910,0,1,0,0,1
8911,0,1,0,0,1
8912,0,1,0,0,1
8913,0,1,0,0,1
8914,1,0,0,0,1
8915,0,1,0,0,1
8916,0,1,0,0,1
8917,0,1,0,0,1
8918,0,1,0,0,1
8919,0,1,0,0,1
8920,0,0,0,1,1
8921,0,1,0,0,1
8922,0,1,0,0,1
8923,0,1,0,0,1
8924,0,1,0,0,1
8925,1,0,0,0,1
8926,0,1,0,0,1
8927,0,1,0,0,1
8928,0,1,0,0,1
8929,1,0,0,0,1
8930,0,1,0,0,1
8931,0,0,0,1,1
8932,0,1,0,0,1
8933,0,0,0,1,1
8934,0,1,0,0,1
8935,0,1,0,0,1
8936,0,1,0,0,1
8937,0,1,0,0,1
8938,0,1,0,0,1
8939,0,1,0,0,1
8940,0,1,0,0,1
8941,0,1,0,0,1
8942,1,0,0,0,1
8943,0,1,0,0,1
8944,1,0,0,0,1
8945,0,1,0,0,1
8946,0,1,0,0,1
8947,0,0,0,1,1
8948,0,1,0,0,1
8949,0,1,0,0,1
8950,0,1,0,0,1
8951,0,1,0,0,1
8952,0,1,0,0,1
8953,0,1,0,0,1
